id,survey.demoAge,survey.gender,survey.ethnicity.0,survey.ethnicity.1,survey.ethnicity.2,survey.ethnicity.3,survey.ethnicity.4,survey.ethnicity.5,survey.ethnicity.6,survey.switchFromStem,survey.intendToSwtich,survey.intendedMajor,survey.involvedInActivity,survey.intendedActivity.0,survey.intendedActivity.1,survey.intendedActivity.2,survey.intendedActivity.3,survey.intendedActivity.4,survey.intendedActivity.5,survey.intendedActivity.6,survey.intendedActivity.7,survey.intendedActivity.8,survey.intendedActivity.9,survey.intendedActivity.10,survey.intendedActivity.11,survey.intendedActivity.12,survey.no_OCA_1to14.noOCAReason13,survey.no_OCA_1to14.noOCAReason14,survey.noOCA_15to30.noOCAReason15,survey.noOCA_15to30.noOCAReason16,survey.noOCA_15to30.noOCAReason17,survey.noOCA_15to30.noOCAReason18,survey.noOCA_15to30.noOCAReason19,survey.noOCA_15to30.noOCAReason20,survey.noOCA_15to30.noOCAReason21,survey.noOCA_15to30.noOCAReason22,survey.noOCA_15to30.noOCAReason23,survey.noOCA_15to30.noOCAReason24,survey.noOCA_15to30.noOCAReason25,survey.noOCA_15to30.noOCAReason26,survey.noOCA_15to30.noOCAReason27,survey.noOCA_15to30.noOCAReason28,survey.noOCA_15to30.noOCAReason29,survey.noOCA_15to30.noOCAReason30,survey.ae_grit.ae1,survey.ae_grit.ae2,survey.ae_grit.ae3,survey.ae_grit.ae4,survey.ae_grit.ae5,survey.ae_grit.ae6,survey.ae_grit.ae7,survey.ae_grit.ae8,survey.ae_grit.ae9,survey.ae_grit.ae10,survey.ae_grit.ae11,survey.ae_grit.ae12,survey.ae_grit.ae13,survey.ae_grit.ae14,survey.ae_grit.ae15,survey.ae_grit.ae16,survey.ae_grit.ae17,survey.ae_grit.ae18,survey.ae_grit.ae19,survey.ae_grit.ae20,survey.ae_grit.ae21,survey.ae_grit.ae22,survey.ae_grit.ae23,survey.ae_grit.ae24,survey.ae_grit.ae25,survey.ae_grit.ae26,survey.ae_grit.ae27,survey.ae_grit.ae28,survey.ae_grit.grit1,survey.ae_grit.grit2,survey.ae_grit.grit3,survey.ae_grit.grit4,survey.ae_grit.grit5,survey.ae_grit.grit6,survey.ae_grit.grit7,survey.ae_grit.grit8,survey.livingArea,survey.gpa.firstYearGPA,survey.gpa.cumulativeGPA,survey.gpa.maxGPA,survey.guardian1,survey.guardian2,survey.parentEducation.guardian1SchoolLevel,survey.parentEducation.guardian2SchoolLevel,survey.siblingCompleteDegree,survey.houseIncome,survey.usCitizen,survey.military,survey.disability,survey.lgbt,survey.highschool1,survey.highschool2,survey.highschool3,survey.highschool4,survey.highschool5,survey.highschool6,survey.contact1,survey.contact2,survey.all.0,survey.all.1,survey.all.2,survey.all.3,survey.all.4,survey.all.5,survey.all.6,survey.all.7,survey.all.8,survey.all.9,survey.all.10,survey.all.11,survey.all.12,survey.all.13,survey.all.14,survey.all.15,survey.all.16,survey.all.17,survey.all.18,survey.all.19,survey.levelAct.levelAct20,survey.participationHours,survey.participationCredit,survey.participationPaid,survey.allOut.allOut1,survey.allOut.allOut2,survey.allOut.allOut3,survey.allOut.allOut4,survey.allOut.allOut5,survey.allOut.allOut6,survey.allOut.allOut7,survey.allOut.allOut8,survey.allOut.allOut9,survey.allOut.allOut10,survey.allOut.allOut11,survey.allOut.allOut12,survey.allOut.allOut13,survey.allOut.allOut14,survey.allOut.allOut15,survey.allOut.allOut16,survey.allOut.allOut17,survey.allOut.allOut18,survey.allOut.allOut19,survey.allOut.allOut20,survey.allOut.allOut21,survey.allOut.allOut22,survey.allOut.allOut23,survey.allOut.allOut24,survey.allOut.allOut25,survey.allOut.allOut26,survey.allOut.allOut27,survey.allOut.allOut28,survey.allOut.allOut29,survey.allOut.allOut30,survey.allReason_1to14.allReason1,survey.allReason_1to14.allReason2,survey.allReason_1to14.allReason3,survey.allReason_1to14.allReason4,survey.allReason_1to14.allReason5,survey.allReason_1to14.allReason6,survey.allReason_1to14.allReason7,survey.allReason_1to14.allReason8,survey.allReason_1to14.allReason9,survey.allReason_1to14.allReason10,survey.allReason_1to14.allReason11,survey.allReason_1to14.allReason12,survey.allReason_1to14.allReason13,survey.allReason_1to14.allReason14,survey.allReason_15to30.allReason15,survey.allReason_15to30.allReason16,survey.allReason_15to30.allReason17,survey.allReason_15to30.allReason18,survey.allReason_15to30.allReason19,survey.allReason_15to30.allReason20,survey.allReason_15to30.allReason21,survey.allReason_15to30.allReason22,survey.allReason_15to30.allReason23,survey.allReason_15to30.allReason24,survey.allReason_15to30.allReason25,survey.allReason_15to30.allReason26,survey.allReason_15to30.allReason27,survey.allReason_15to30.allReason28,survey.allReason_15to30.allReason29,survey.allReason_15to30.allReason30,survey.top,survey.topOut.topOut1,survey.topOut.topOut2,survey.topOut.topOut3,survey.topOut.topOut4,survey.topOut.topOut5,survey.topOut.topOut6,survey.topOut.topOut7,survey.topOut.topOut8,survey.topOut.topOut9,survey.topOut.topOut10,survey.topOut.topOut11,survey.topOut.topOut12,survey.topOut.topOut13,survey.topOut.topOut14,survey.topOut.topOut15,survey.topOut.topOut16,survey.topOut.topOut17,survey.topOut.topOut18,survey.topOut.topOut19,survey.topOut.topOut20,survey.topOut.topOut21,survey.topOut.topOut22,survey.topOut.topOut23,survey.topOut.topOut24,survey.topOut.topOut25,survey.topOut.topOut26,survey.topOut.topOut27,survey.topOut.topOut28,survey.topOut.topOut29,survey.topOut.topOut30,survey.topReason.topReason1,survey.topReason.topReason2,survey.topReason.topReason3,survey.topReason.topReason4,survey.topReason.topReason5,survey.topReason.topReason6,survey.topReason.topReason7,survey.topReason.topReason8,survey.topReason.topReason9,survey.topReason.topReason10,survey.topReason.topReason11,survey.topReason.topReason12,survey.topReason.topReason13,survey.topReason.topReason14
1469,21,Man,White,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_Design,9_Job,,,,,,,,,,,,,,,,,,,,10-12,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,19,Woman,Asian,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,4,2,2,3,4,Off campus with family,4.0,4.0,4.0,Mother,Father,"Doctoral degree (Ph.D., M.D., etc.)",Bachelor's or other 4-year degree,No,"$80,000 - $99,999",a U.S. Citizen: naturalized,No,I have no disabilities,Heterosexual (or Straight),Yes,Mount de Sales Academy ,21228,Yes,1,4,,Yes,2_Culture,9_Job,18_Sports,,,,,,,,,,,,,,,,,,,10-12,No,Yes,3,3,3,3,2,2,2,2,3,2,3,2,3,2,2,2,3,3,2,2,2,3,3,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,4,3,3,3,2,2,3,2,2,2,18_Sports,3,3,3,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,3,3,2,2,3,2,1,2,2,3,3,3,3,3,2,2,2,4,2,3,4,2,2
1471,31,Woman,White,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3_Eng,13_Music,15_Professional,16_Research,17_Public,19_Government,,,,,,,,,,,,,,,,4-6,No,Yes,4,4,4,4,4,4,4,3,3,3,3,2,3,2,2,3,3,2,3,2,1,1,1,2,2,1,1,1,1,1,3,3,2,4,1,3,3,2,4,2,3,3,3,1,4,2,2,1,2,1,1,1,3,3,1,1,1,1,1,1,3_Eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,22,Man,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,27,Man,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,19,Man,White,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_Design,18_Sports,,,,,,,,,,,,,,,,,,,,4-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,20,Man,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,21,Woman,White,Asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,23,Man,White,Asian,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_Culture,9_Job,18_Sports,,,,,,,,,,,,,,,,,,,7-9,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,34,Man,White,,,,,,,No,No,,No,9_Job,,,,,,,,,,,,,4,1,4,3,3,3,2,3,3,2,3,2,2,1,1,3,3,2,3,2,3,3,2,2,3,2,2,4,3,2,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,Off campus by myself,,3.2,,Mother,Father,"Doctoral degree (Ph.D., M.D., etc.)",Bachelor's or other 4-year degree,No,"$40,000 - $59,999",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,34,Woman,White,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,3,2,2,2,4,2,3,2,3,3,3,3,2,3,2,3,4,3,3,3,4,3,3,2,2,2,3,2,4,2,2,3,3,Off campus by myself,4.0,3.91,4.0,Mother,Father,Associate or other 2-year degree,High school graduate or GED,Yes,"$20,000 - $39,999",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),Yes,Mankato West High School,56001,Yes,4,4,,Yes,3_Eng,8_International,15_Professional,16_Research,17_Public,,,,,,,,,,,,,,,,,12+,Yes,No,3,3,3,3,2,3,4,2,3,4,3,3,2,2,3,3,3,2,2,1,2,3,3,1,2,2,2,2,2,1,2,2,3,3,2,2,3,3,4,3,3,3,4,2,2,2,2,1,1,1,3,2,3,2,2,2,2,1,3,3,8_International,3,4,3,3,2,4,3,3,3,4,3,2,2,3,3,2,3,1,4,2,2,3,3,1,2,2,1,1,1,1,2,2,3,4,2,2,3,2,4,3,3,3,4,2
1480,21,Woman,White,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,3,2,2,1,3,2,4,4,4,3,3,3,3,3,2,4,4,4,3,4,4,4,4,4,3,2,3,2,4,2,2,4,4,On campus apartment ,,3.74,4.0,Mother,Father,Attended college but did not receive a degree,Bachelor's or other 4-year degree,No,"$60,000 - $79,999",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),Yes,Gov. Thomas Johnson High School,21701,Yes,3,3,,Yes,3_Eng,4_Env,7_Coeducation,10_Community,18_Sports,,,,,,,,,,,,,,,,,4-6,No,No,3,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,2,2,2,3,2,2,1,2,2,1,1,2,3,3,4,3,2,3,3,4,3,3,3,3,2,1,1,2,1,1,2,2,2,3,3,2,2,2,1,2,1,10_Community,4,4,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,1,2,2,1,1,1,2,1,1,1,1,2,2,3,4,3,3,3,2,4,3,3,3,3,2
1481,20,Man,White,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,2,3,3,4,3,2,2,2,2,3,2,3,4,2,2,3,3,on-campus apartment,,3.7,4,Mother,Father,"Master's degree (M.A., M.S., M.B.A., etc.)",Bachelor's or other 4-year degree,No,"$80,000 - $99,999",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),Yes,Rising Sun High School,21901,No,,,,No,1_Design,,,,,,,,,,,,,,,,,,,,,10-12,No,No,4,3,3,2,3,3,2,2,3,3,4,3,3,3,2,4,3,2,4,2,2,3,3,2,3,2,2,2,2,2,1,3,2,3,3,1,1,1,4,4,4,3,4,2,2,2,2,2,3,3,4,4,2,3,3,2,3,2,2,2,1_Design,3,3,3,3,3,3,2,2,4,4,4,3,3,2,4,3,3,4,2,2,2,3,3,2,3,2,2,2,2,2,2,3,2,3,3,1,1,1,4,4,4,3,3,2
1482,22,Man,White,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,3,1,2,2,3,2,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,2,2,3,4,Off campus with friends/peers,,4,4,Mother,Father,Bachelor's or other 4-year degree,Bachelor's or other 4-year degree,Yes,"$80,000 - $99,999",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),Yes,Oakton high school,22181,Yes,5,4,No comments.,Yes,1_Design,6_Fraternity,8_International,9_Job,16_Research,,,,,,,,,,,,,,,,,12+,No,No,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,2,4,4,3,2,3,2,3,1,1,3,3,3,4,2,1,4,2,4,3,3,2,4,1,3,2,2,2,2,2,3,2,3,3,3,4,2,2,2,2,1_Design,4,3,3,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,3,2,2,4,4,3,2,3,2,3,2,2,3,3,3,4,2,1,3,2,4,4,3,2,4,1
1483,19,Woman,White,Asian,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,2,3,2,1,2,2,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,4,2,3,3,2,3,3,3,3,2,2,Off campus with friends/peers,,3.3,,Mother,Father,Bachelor's or other 4-year degree,Bachelor's or other 4-year degree,No,"$150,000 - $200,000",a U.S. Citizen: born in the U.S.,No,,Heterosexual (or Straight),Yes,Chantilly high school,22033,Yes,,3,It's pretty long for a survey that's being sent out to students--I understand the drop out rate of a survey increases after 5 minutes or some time around there.,No,2_Culture,4_Env,5_Film,9_Job,17_Public,,,,,,,,,,,,,,,,,12+,No,Yes,4,4,2,2,2,3,3,2,3,3,3,2,2,3,2,3,3,3,1,4,3,4,4,2,4,2,2,2,2,1,3,3,3,2,3,1,4,2,4,3,3,3,3,1,3,2,3,3,3,3,3,3,3,4,2,2,3,1,3,3,4_Env,4,4,3,2,3,3,4,3,3,3,3,3,3,3,4,4,4,2,4,2,2,2,3,1,2,3,1,1,3,2,3,3,3,4,2,2,4,2,4,3,2,3,3,2
1484,22,Woman,White,Hispanic,,,,,,No,No,,No,9_Job,,,,,,,,,,,,,3,3,3,2,2,3,1,4,3,3,4,1,3,2,2,1,1,3,4,1,4,3,2,1,2,3,2,3,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,4,2,3,2,4,2,2,4,3,Off campus with friends/peers,,2.0,4.0,Mother,Father,High school graduate or GED,"Master's degree (M.A., M.S., M.B.A., etc.)",No,"$40,000 - $59,999",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),Yes,Matoaca,23838,No,,,Very long,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,22,Man,White,,,,,,,"Yes, from a STEM Major",Yes,Engineering,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,3,3,2,3,2,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,4,4,4,4,4,3,3,4,2,3,3,3,Off campus with friends/peers,,.9,,Father,Mother,High school graduate or GED,High school graduate or GED,No,"$40,000 - $59,999",a U.S. Citizen: born in the U.S.,No,Learning disability,Heterosexual (or Straight),Yes,Franklin County High School,24151,Yes,4,4,,Yes,9_Job,18_Sports,20_Other,,,,,,,,,,,,,,,,,,3,12+,No,Yes,3,4,2,1,4,3,3,3,3,3,3,3,4,3,2,2,3,4,4,3,4,4,4,2,4,2,1,3,1,1,3,2,3,2,2,1,2,1,3,2,1,1,1,1,3,2,2,2,1,1,1,3,3,1,3,1,1,1,1,3,9_Job,3,4,4,2,4,4,4,4,4,4,2,2,4,2,3,3,3,4,4,4,4,4,4,2,4,1,1,3,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1
1486,22,Man,Black,,,,,,,"Yes, from a STEM Major",No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_Military,17_Public,19_Government,,,,,,,,,,,,,,,,,,,4-6,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,38,Woman,White,Hispanic,,,,,,"Yes, from a STEM Major",No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,23,Man,Asian,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,2,3,3,4,2,3,3,4,4,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3,4,3,2,4,4,Off campus with family,,2.77,,Father,Mother,Did not finish high school,High school graduate or GED,Yes,"Less than $19,999",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),Yes,Randallstown High School,21133,No,,,N/A,Yes,20_Other_Intervarsity (Christian Group),,,,,,,,,,,,,,,,,,,,2,1-3,No,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,2,1,1,1,3,3,4,4,2,3,3,2,3,3,3,3,3,1,1,2,2,2,2,2,3,2,4,2,1,1,1,1,1,1,20_Other,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,1,2,1,1,1,1,1,1,1,1,1,3,3,4,3,2,1,3,2,3,3,3,3,3,1
1489,21,Woman,White,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,22,Woman,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,20,Man,White,,,,,,,"Yes, from a STEM Major",No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,2,3,3,Off campus with friends/peers,,3.18,4,Mother,Father,High school graduate or GED,High school graduate or GED,I Don't Have a Sibling,"$40,000 - $59,999",a U.S. Citizen: born in the U.S.,No,Visual impairment,Heterosexual (or Straight),Yes,Tunstall High School,24549,Yes,,3,,Yes,1_Design,6_Fraternity,7_Coeducation,9_Job,,,,,,,,,,,,,,,,,,12+,No,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,1,1,1,1,1,1,3,1,1,1,1,3,3,4,4,4,2,3,2,4,4,4,4,4,2,2,2,3,2,1,1,1,3,2,3,1,1,1,1,1,1,7_Coeducation,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,1,4,2,4,4,4,4,4,2
1493,21,Man,White,,,,,,,"Yes, from a STEM Major",No,,No,2_Culture,3_Eng,15_Professional,,,,,,,,,,,3,1,3,2,2,1,1,1,1,1,3,2,1,1,1,1,1,3,4,1,4,4,1,1,1,4,1,4,4,4,4,4,4,3,4,3,4,3,3,3,4,4,4,4,4,4,4,3,2,4,1,2,4,4,Off campus with family,N/A,N/A,N/A,Mother,Father,High school graduate or GED,High school graduate or GED,No,"$100,000 - $149,999",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),Yes,Auburn High School,24149,Yes,6,4,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,20,Woman,Asian,,,,,,,"Yes, from a STEM Major",No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,3,2,2,2,3,2,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,2,4,2,2,4,4,Off campus with friends/peers,,3.03,,Father,Mother,"Master's degree (M.A., M.S., M.B.A., etc.)",Associate or other 2-year degree,Yes,"$150,000 - $200,000",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),No,,,Yes,2,4,,No,20_Other_Society of Asian Scientists and Engineers, Campus ministry,,,,,,,,,,,,,,,,,,,4,4-6,No,No,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,3,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20_Other,4,4,4,3,3,4,3,4,4,3,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1495,20,Woman,White,,,,,,,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,4,1,1,1,4,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,2,3,3,3,Off campus with friends/peers,,2.8,4.0,Mother,Father,Attended college but did not receive a degree,Associate or other 2-year degree,I Don't Have a Sibling,"$100,000 - $149,999",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Lesbian,Yes,Bethel High School,23666,Yes,4,4,,Yes,9_Job,10_Community,15_Professional,18_Sports,,,,,,,,,,,,,,,,,,12+,No,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,2,3,4,1,2,2,1,2,1,4,4,3,3,4,3,4,4,4,4,4,3,3,2,2,1,2,3,3,2,4,3,2,2,2,2,3,3,15_Professional,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,2,3,1,1,1,1,3,3,4,4,4,3,4,4,4,4,4,4,4,3
1496,23,Man,White,,,,,,,"Yes, from a STEM Major",No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,2,2,2,3,2,3,4,4,4,3,3,3,3,4,2,3,4,3,3,3,2,3,4,4,4,4,3,4,2,2,4,4,Off campus with friends/peers,2.7,2.7,4.0,Father,Mother,Bachelor's or other 4-year degree,"Master's degree (M.A., M.S., M.B.A., etc.)",Yes,"$150,000 - $200,000",a U.S. Citizen: born in the U.S.,No,I have no disabilities,Heterosexual (or Straight),Yes,Sandwich High School,02537,Yes,2,3,It took longer than I was told. ,No,1_Design,6_Fraternity,9_Job,17_Public,18_Sports,,,,,,,,,,,,,,,,,7-9,No,Yes,3,4,4,3,4,3,3,3,4,4,2,2,3,3,2,3,3,4,4,2,3,4,4,2,3,3,2,2,3,2,2,2,3,4,3,2,3,2,4,4,2,2,2,2,2,2,2,1,1,1,1,2,3,3,2,2,4,1,3,1,6_Fraternity,3,4,3,3,4,3,4,3,4,4,4,3,3,3,3,3,3,4,4,2,2,3,3,2,2,3,2,2,1,1,2,3,2,4,3,2,4,2,3,3,2,3,3,2
